Unnamed: 0,ID,Price,Levy,MakeModel,Prod_year,Category,Leather_interior,Fuel_type,Mileage,Engine_volume,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
3597,45797635,20005,531,0.053920484677608835,2012,Sedan,Yes,Petrol,104997,1.6,4,Automatic,Front,4-5,Left wheel,White,4
6048,45797636,15524,1347,0.10062276373644816,2008,Minivan,Yes,Diesel,52169,2.5,4,Automatic,Front,4-5,Left wheel,Blue,4
421,45797639,20005,531,0.053920484677608835,2012,Sedan,Yes,Petrol,147718,1.6,4,Automatic,Front,4-5,Left wheel,Silver,4
6286,45797645,8154,0,0.033359513979793906,2003,Minivan,No,CNG,111111,2.4,4,Tiptronic,Front,4-5,Left wheel,Silver,4
11473,45797649,13454,1347,0.10062276373644816,2008,Minivan,Yes,Diesel,93281,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
10002,45797654,20005,583,0.053920484677608835,2011,Sedan,Yes,Petrol,129013,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
11993,45797656,13172,1024,0.10062276373644816,2010,Minivan,Yes,Diesel,115078,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
3882,45797660,13768,862,0.10062276373644816,2011,Minivan,Yes,Diesel,53440,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
16727,45797662,29166,639,0.06869294800792132,2014,Jeep,Yes,Petrol,71000,3.5108691804093004,4,Automatic,Front-Rear,4-5,Left wheel,Grey,12
16085,45797663,18654,862,0.10062276373644816,2011,Minivan,Yes,Diesel,69624,2.5,4,Automatic,Front,4-5,Left wheel,Black,4
10963,45797664,20005,583,0.053920484677608835,2011,Sedan,Yes,Petrol,35951,1.6,4,Automatic,Front,4-5,Left wheel,Blue,4
14200,45797665,12083,862,0.10062276373644816,2011,Jeep,Yes,Diesel,43224,2.5,4,Automatic,Front,4-5,Left wheel,Blue,4
13227,45797666,20005,531,0.053920484677608835,2012,Sedan,Yes,Petrol,96860,1.6,4,Automatic,Front,4-5,Left wheel,White,4
3732,45797668,20005,583,0.053920484677608835,2011,Sedan,Yes,Petrol,106616,1.6,4,Automatic,Front,4-5,Left wheel,Black,4
5129,45797670,16935,1185,0.10062276373644816,2009,Minivan,Yes,Diesel,165302,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
4238,45797671,20005,531,0.053920484677608835,2012,Sedan,Yes,Petrol,132421,1.6,4,Automatic,Front,4-5,Left wheel,Silver,4
654,45797674,20005,531,0.053920484677608835,2012,Sedan,Yes,Petrol,36239,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
2191,45797675,28852,0,0.05919420669284731,2012,Sedan,Yes,Petrol,70000,3.0,6,Tiptronic,Front-Rear,4-5,Left wheel,Red,12
1374,45797677,20005,583,0.053920484677608835,2011,Sedan,Yes,Petrol,115934,1.6,4,Automatic,Front,4-5,Left wheel,Black,4
10635,45797678,18660,862,0.10062276373644816,2011,Minivan,Yes,Diesel,55248,2.5,4,Automatic,Front,4-5,Left wheel,Black,4
14437,45797681,19707,583,0.053920484677608835,2011,Sedan,Yes,Petrol,76462,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
13756,45797683,19707,531,0.053920484677608835,2012,Sedan,Yes,Petrol,79911,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
12552,45797686,19707,531,0.053920484677608835,2012,Sedan,Yes,Petrol,97000,1.6,4,Automatic,Front,4-5,Left wheel,White,4
10757,45797689,19757,1024,0.10062276373644816,2010,Jeep,Yes,Diesel,115028,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
9517,45797690,19707,583,0.053920484677608835,2011,Sedan,Yes,Petrol,176486,1.6,4,Automatic,Front,4-5,Left wheel,White,4
1664,45797692,15063,1024,0.10062276373644816,2010,Minivan,Yes,Diesel,52717,2.5,4,Automatic,Front,4-5,Left wheel,Black,4
10294,45797693,11604,0,0.03817591380525627,2001,Jeep,Yes,Diesel,294000,4.739673393552556,5,Tiptronic,Front-Rear,4-5,Right-hand drive,Silver,6
15775,45797694,19707,531,0.053920484677608835,2012,Sedan,Yes,Petrol,123000,1.6,4,Automatic,Front,4-5,Left wheel,Silver,4
13856,45797697,15053,1347,0.10062276373644816,2008,Minivan,Yes,Diesel,63984,2.5,4,Automatic,Front,4-5,Left wheel,Silver,4
5268,45797698,46414,915,0.04954694055650656,2014,Jeep,Yes,Diesel,57755,3.0,6,Automatic,Front-Rear,4-5,Left wheel,White,6
12186,45797701,4077,0,0.030348068338200248,1997,Minivan,No,Petrol,126405,2.9,8,Automatic,Rear,4-5,Left wheel,Purple,2
3223,45797702,19679,583,0.053920484677608835,2011,Sedan,Yes,Petrol,133783,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
14159,45797704,2650,0,0.01596338065988655,1995,Sedan,No,Petrol,284018,1.8,4,Manual,Front,4-5,Left wheel,Grey,2
17863,45797708,19416,583,0.053920484677608835,2011,Sedan,Yes,Petrol,120581,1.6,4,Automatic,Front,4-5,Left wheel,Silver,4
